csa_64971,Komşunun kızının öpmek istediği biri varmış ve tesisatçıymış.,,,
cfy_96808,Nuran'ın öpüşmek istediği biri var ve başka bir kadın.,,,
cmv_77745,"Şoförün sürmek istediği makam arabası, başkanınki gibi bir makam arabası.",,,
cwk_20899,Yaren'in danışmak istediği kişi uzman.,,,
cuj_63491,Bensu'nun alışveriş yapmak istediği organik pazar Urla'daki gibi.,,,
cnn_35309,Gözde'nin sulamaya niyetlendiği bitki çiçek.,,,
cvb_75055,Bener'in öğretmene soracağı bir soru.,,,
cwn_79984,Ajda'nın çıkarmayı düşündüğü şey pop şarkısı.,,,
ccd_46501,Yağız'ın dinlenmek istediği salon başka.,,,
cjd_86025,Feriha'nın almak istediği şey bir ayakkabıymış.,,,
cgt_34330,Şeyma'nın çalışmak istediği oda sessiz.,,,
cyo_76171,Haydar'ınki gibi Cüneyt'in ayrılmak istediği şirket.,,,
cif_46271,Komşununki gibi canlı renkli yıkamak istediği kıyafetler Yasemin'in.,,,
czq_75665,Nusret'in iki aydır yapmak istediği şey bir köfteymiş.,,,
ciq_23526,Dedemin okumam gerektiğini söylediği haber gazetede.,,,
cby_61870,Hilal'in kava etmek istediği kişi bir boksör.,,,
cne_43320,Ege'nin gitmek istediği başkası.,,,
cfa_85641,Menekşe'nin duyulamayan sesleri herkese duyurmak için kullanmayı arzuladığı aracı gazeteydi.,,,
cyj_81716,Ayşe'nin evlat edinmek istediği çocuktu.,,,
czs_40531,Günseli'nin aşık olmak istediği kişinin mesleği tesisatçılık.,,,
cvv_66540,Başka Remzi'nin tamir etmek istediği araba.,,,
cvc_34495,Almak istediğim araba arkadaşımınki gibi.,,,
cau_30162,Helen kanaat getirdi ki tadının başka hiçbir yemekte bulunamayacağı şey bir mercimek çorbası.,,,
czy_41788,Asude'nin öpüşmek istediği tesisatçı Hikmet gibi. ,,,
cow_28167,Yaren'in film izlemek istediği sinema alışveriş merkezindeki gibi.,,,
cmy_74144,Hilmi'nin uğraşmak istediği iş başka.,,,
cux_50739,Selim'in almak istediği başka bir kamyonet var.,,,
cfl_85867,Yaren'in ev almak istediği başka bir şehir var.,,,
cay_63626,Öğrencinin sormak istediği başka bir soru.,,,
cxq_90016,Prensesin bu ara öpmek istediği hayvan bir kurbağaymış.,,,
car_32604,Ayşe'nin geziye başlamak istediği yer başka bir ülkeymiş.,,,
cff_78784,Hasta sırasının gelmesini bekleme odasında beklemeyi istiyor.,,,
cpp_86863,Sezen'in referans vermek istediği başka bir makale.,,,
cij_98674,Rüveyda'nın oynamak istediği dizi bundan başkası.,,,
czm_62660,Sacit'in şırıngaya yanlış ilaç koyduğundan şüphelendiği kişi bir hemşire.,,,
cwt_87625,Ilgın'ın yerleşmek istediği yer başka.,,,
cji_93495,Miray'ın tamamlamak istediği yorucu şey bir görev.,,,
chz_64673,Tüm uzayseverlerde merak uyandıran röportajı veren bir astronot.,,,
ccu_37734,Selin'in almak istediği çanta Büşra'nınki gibi.,,,
ccz_89547,Turan'ın yola çıkmak istediği araç başka bir araba.,,,
cen_51912,Hüma'nın hayran olmak istediği eser başka.,,,
crg_17278,Pınar'ın aklında yemek istediği başka bir yemek var.,,,
cxc_77352,Hikmet'in sahip olmak istediği tırnaklar Pelin'inki gibi uzun.,,,
cot_41048,Kaan'ın çalışmak istediği kişinin mesleği marangozluk.,,,
cyh_68738,Jülide'nin ziyaret etmek istediği yer başka bir Avrupa ülkesi.,,,
cxm_80865,Kötü deneyimler yaşmasına rağmen Babür için üretmesi mümkün olan düşünce olumluydu.,,,
cyn_36408,O postacının evlenmek istediği komşumuz sıradışı yerlerden mektup alıyormuş.,,,
cjo_50590,"Kilimcinin kör oğlu isityordu ki benzersiz bir şey dinlesin, bu şey de belli bir operet olsun.",,,
ckw_10034,Nilay'ın ithalat yapmak istediği yer başka bir ülke.,,,
cgc_37704,"Okumak istediğim kitap, Meltem'inki gibi bir kitap.",,,
csy_27492,Burak'ın daha mutlu olabileceğini düşündüğü yer başka bir okul.,,,
cvk_94959,Ferit'in konfernas vermek istediği salon buradakine benziyor.,,,
cbg_89736,Kağan'ın bakmak istediği manzara Urla'daki gibi.,,,
zzz_00001,split1,,,
csq_33435,Herkes benzersiz bir hayat yaşamak ister.,,,
cxm_33093,Hakim bakacağı davanın buradaki gibi olmasını istiyor.,,,
cjv_68395,Kamil'in istediği bir kanepede uyumak.,,,
cgc_81416,Leman o gece bir kaşifle tanışmayı arzuladı.,,,
ctx_11054,Büşra'nın istediği kütüphaneden bir kitap ödünç almak.,,,
cra_21579,Gülsüm alacağı evin bir köyde olmasını istiyor.,,,
cjq_40787,Filiz'in geçen almak istediği bir yazlıktı.,,,
cbl_44898,Hüseyin fikir alışverişi yapacağı kişinin bir uzman olmasını istiyor.,,,
clp_33070,Teoman düet yapacağı kişinin bir sanatçı olmasını istiyor.,,,
cbc_65736,Zerrin başka herhangi bir yetenekli yarışmacıyı değerlendirmek istiyor.,,,
cyu_49280,Öğrencilerden birinin istediği sunum yapmak.,,,
ceh_23263,Hülya'nın istediği başka marketten meyve almak.,,,
chq_49305,Nazım istiyordu ki bir daha hiçbir deniz kızının şarkısı yarıda kalmasın.,,,
clo_86762,Mercan tavsiye alacağı kişinin yaşlı olmasını istiyor.,,,
ckw_20224,Filiz alacağı şeyin güzel bir araba olmasını istiyor.,,,
cuo_67123,Suat'ın görünmek istediği herhangi bir doktor.,,,
ctd_40343,Leyla dün salon duvarına tablo asmak istiyordu.,,,
cbm_58251,Büşra mağazadan alacağı şeyin bir elbise olmasını istiyordu.,,,
cqh_24027,Anıl alacağı şeyin eski bir bisiklet olmasını planlıyormuş.,,,
cae_94323,Doğanay sevgilisini gece trenlerinde yakalayabileceğini umuyor.,,,
crc_89846,Nazan hasbihal edeceği kişinin konuşkan olmasını istiyor. ,,,
cwr_22397,Gaye yüksek puan aldığı bir sınav olmasını istiyor.,,,
cfo_52923,İmge konuşacağı konunun farklı olmasını istiyor.,,,
cij_21684,Özge başka herhangi bir yazı yazmak istiyor.,,,
cbj_66317,Uzun boylu öğrenci zor soru sormak istiyor.,,,
cfj_79300,Buse uzun zamandır avize almak istiyor buraya.,,,
cpo_73912,Handan her sabah diliyor ki hayatını değiştirme kabiliyetine sahip biriyle tanışsın.,,,
chr_58586,Beren bunun gibi herhangi bir adama hayran olmak istiyor.,,,
cpv_28474,Gülsüm en kısa zamanda mesleği doktorluk olan birini görmek istiyor.,,,
cyu_57433,Selin bir sahilde güneşlenmek istiyor İzmir'deki gibi olan.,,,
cbf_81900,İlke bitireceği kitabın uzun olmasını istiyor.,,,
cbl_29932,Reyhan ısırık alacağı yiyeceğin kurabiye olmasını istiyor.,,,
ced_11582,Asude pencerenin bir misafir tarafından açık bırakıldığını düşünüyor.,,,
cxi_67495,Ayla bahsedeceği makalenin Zeynep'inki gibi olmasını istiyor.,,,
cnw_94968,Sınıftaki kız alacağı şeyin bir kitap olmasını istiyormuş.,,,
czw_98132,Beyza uyuyacağı yatağın rahat olmasını istiyor.,,,
cqk_38155,Talha kilidin herhangi bir ziyaretçi tarafından kırıldığını düşünüyor.,,,
cyz_66582,Olcay seyahat edeceği arabanın başka olmasını istiyor.,,,
cbi_79338,Uve demirciye ateş almak için uğrayamayacağından korkuyor.,,,
cjj_39947,Evren astronot olmak ve ablası gibi olmak istiyor.,,,
cxi_46359,Komşunun oğlu öpeceği kişinin mesleğinin tamircilik olmasını istiyor.,,,
cku_87512,Akıllı insan varını yoğunu satıp herhangi bir maceraya yelken açmaz.,,,
cnt_99338,Helin balık tutacağı denizin başka olmasını istiyor.,,,
csn_75167,Ayşe bahçede besleyeceği hayvanın köpek olmasını istiyor.,,,
cox_98228,Çolpan hayattan keyif almayan insanların mesleğinin onunla aynı olduğunu düşünüyor.,,,
col_22631,Berke ilgileneceği dosyanın farklı olmasını istiyor.,,,
cam_81320,Mutfağa koyacağı şeyin bir sandalye olmasını istiyor.,,,
cuv_88158,Atacan görüş alacağı kişinin bir uzman olmasını istiyor.,,,
cdq_19966,Mırnav herhangi bir halıya süt dökmenin geri dönülmez bir hata olmayacağını düşünüyor.,,,
ciq_92039,Fikriye görüşeceği kişinin benim gibi bir öğrenci olmasını istiyor.,,,
ckq_41565,Orkun takacağı kravatın başka olmasını istiyor.,,,
cgk_46938,Itır odadan kaçabilmek için bir geçit bulmalı ve bu geçit gizli olmalı.,,,
cnv_56495,Büşra geçen ay balkonunda besleyeceği hayvanın kedi olmasını istiyordu.,,,
cdt_92463,Arkadaşına özel hediye almak istiyormuş.,,,
civ_79248,Küçük çocuk çiçek sulamak istiyor.,,,
cdo_82351,Leyla alacağı arabanın Ayşe'ninki gibi kırmızı olmasını istiyor.,,,
ccd_12162,Mehmet geçeceği bölümün zor olmasını istiyor.,,,
cke_72872,Ilgın giyeceği elbisenin seninki gibi olmasını istiyor.,,,
clc_37954,Leyla gezeceği arabanın bahçedeki gibi olmasını istiyor.,,,
cmz_35054,Hülagü Karayipler'dekine benzeyen herhangi bir restoranda yemek yemek istiyor.,,,
cke_96792,Melike arkadaşına okuyacağı şiirin etkileyici olmasını istiyor.,,,
csd_66205,Erkan yaşayacağı yerin bir apartman olmasını istiyor.,,,
cds_97743,Lale panda görmek istiyor.,,,
czz_64758,Şarkıcı röportaj vereceği gazetecinin Ayşe gibi olmasını istiyor.,,,
cmt_14990,Buket çalışacağı bilgisayarın benimkine benzemesini istiyor.,,,
clm_33368,Tahsin ağaçtan meyve toplamak istiyor.,,,
clz_34910,Komşunun kızı tesisatçı öpmek istiyor.,,,
cnu_56556,Başka bir kadınla öpüşmek Nuran'ın yapmak istediği şey.,,,
cop_49985,Şoför süreceği arabanın başkanınki gibi olmasını isityor.,,,
cim_37866,Yaren danışacağı kişinin uzman olmasını istiyor.,,,
caa_39200,Bensu alışverişi Urla'daki gibi bir organik pazardan yapmak istiyor.,,,
cmy_80841,Gözde çiçek sulamak istiyor.,,,
cin_89212,Bener öğretmene soru sormak istiyor.,,,
ctl_28273,Ajda şarkı çıkarmak istiyor ve çıkaracağı şarkı pop türünde olsun istiyor.,,,
crp_78536,Yağız dinleneceği salonun başka olmasını istiyor.,,,
cgk_90272,Feriha herhangi bir ayakkabı almak istiyor.,,,
crr_31173,Şeyma çalışacağı oda sessiz olsun istiyor.,,,
cpu_76002,Cüneyt ayrılacağı şirketin Haydar'ınkine benzemesini istiyor.,,,
cfh_69628,Yasemin yıkayacağı kıyafetlerin rengi tıpkı komşununkiler gibi canlı olsun istiyor.,,,
cke_64701,Nusret iki aydır köfte yapmak istiyor.,,,
czf_43315,Dedem gazeteden haber okumam gerektiğini söyledi.,,,
cgy_74540,Hilal kavga edeceği kişinin mesleğinin boksörlük olmasını isitiyor.,,,
cte_66281,Ege gideceği okulun bundan başka olmasını istiyor.,,,
cvz_57758,Menekşe'nin arzusu duyulamayan sesleri herhangi bir gazete aracılığıyla herkese duyurmaktı.,,,
cem_69364,Ayşe çocuk evlat edinmek istiyordu.,,,
cqg_65312,Günseli aşık olacağı kişinin tesisatçılık mesleğinde olmasını isitiyor.,,,
cfe_64629,Remzi tamir edeceği araba başka olsun istiyor.,,,
czf_34644,Alacağım araba arkadaşımınkine benzesin istiyorum.,,,
csz_61687,Helen başka hiçbir yemeğin mercimek çorbasının tadına sahip olamayacağına kanaat getirdi.,,,
csb_65996,Asude öpüşeceği kişinin Hikmet gibi tesisatçı olmasını istiyor.,,,
cpu_46380,Yaren film izleyeceği sinemanın alışveriş merkezindekine benzemesini istiyor.,,,
cep_23663,Hilmi herhangi başka işle uğraşmak istiyor.,,,
cqt_99790,Selim kamyonet sahibi olmak istiyor.,,,
cdg_19873,Yaren başka bir şehirde ev sahibi olmak istiyor.,,,
csb_58605,Öğrenci soru sormak istiyor.,,,
cjs_24592,Prenses bu ara kurbağa öpmek istiyor.,,,
cdn_55381,Ayşe geziye bundan başka bir ülkeden başlamak istiyor.,,,
clj_20041,Hasta sırasını herhangi bir bekleme odasında beklemek istiyor.,,,
ckt_13404,Başka makaleye tarafından referans verilmesini istiyor Sezen.,,,
cyd_75427,Rüveyda başka dizide oyunculuk yapmaki istiyor.,,,
ccs_27050,Sacit yanlış ilacın şırıngaya bir hemşire tarafından koyulduğundan şüpheleniyor.,,,
czt_63085,Ilgın bundan başka bir yere yerleşmek istiyor.,,,
ckz_46436,Miray tamamlayacağı görevin yorucu olmasını istiyor.,,,
ctv_43017,Tüm uzayseverlerde merak uyandıran şey herhangi bir astronot tarafından verilen röportajdı.,,,
cna_55200,Selin'in almak istediği şey Büşra'nınki gibi bir çanta.,,,
crm_49207,Turan yola çıkacağı arabanın başka olmasını istiyor.,,,
clj_12269,Hayran olacağı eserin başka olmasını istiyor Hüma.,,,
cnt_51368,Pınar yiyeceği yemeğin başka olmasını istiyor.,,,
cib_29541,Hikmet Pelin'inki gibi uzun tırnaklara sahip olmak istiyor.,,,
cms_49306,Kaan mesleği marangozluk olan herhangi biriyle çalışmak istiyor.,,,
cwc_51508,Jülide başka bir Avrupa ülkesinde ziyaretçi olmak istiyor.,,,
clj_53173,Kötü deneyimler yaşayan Babür için bile herhangi bir pozitif düşünce üretmek mümkündü.,,,
cfr_59177,O postacı evleneceği kişinin bize komşu olmasını ve sıradışı yerlerden mektup almasını istiyormuş.,,,
cdg_86052,Kilimcinin kör oğlu dinleyeceği operetin benzersiz olmasını istiyordu.,,,
cjm_85123,Nilay ithalat yapacağı ülkenin başkası olmasını istiyordu.,,,
cst_87049,Meltem'inki gibi olmasını istiyorum okuyacağım kitabın.,,,
cgd_81875,Burak bundan başka herhangi bir okulda mutlu olabileceğini düşünüyor.,,,
clt_99134,Ferit konferans vereceği salonun buradaki gibi olmasını istiyor.,,,
crh_64816,Bakacağı manzaranın Urla'daki gibi olmasını istiyor Kağan.,,,
